,Intercept,C(mvac)[T.True],C(csc)[T.True],C(mvac)[T.True]:C(csc)[T.True],collection_day,Intercept RE
y1688,7.100747547075964e-07,0.3998182145250385,0.6949299408971761,0.7429955447574776,0.21193335088090515,2.0333447860922864e-05
y1689,8.02950796057443e-06,0.43760395116269457,0.6745422560769279,0.46634787749063156,1.078625302169857e-13,1.2145249421251348e-06
y1690,3.87628743286885e-32,0.08306466546631235,0.9729197125997338,0.5564103634584634,6.459386269898162e-05,1.6440219641089427e-05
y1691,3.8968889713670034e-10,0.5538054828020967,0.1552692818075123,0.5601658546845223,4.441157710540837e-18,0.9999629283775393
y1692,5.062499281992031e-07,0.24706368827662373,0.27815821667583474,0.8423175252894728,0.19060703538478763,1.2690900817260284e-05
y1693,0.0008997019851512681,0.7947669666021482,0.8277739534083288,0.8867247798510559,0.45028924686381067,8.542781625330364e-05
y1694,0.0010263524855179697,0.7391080682180977,0.891465331060026,0.6405205502028377,0.6245544094408931,0.9999942641472885
y1695,1.0623628910058047e-13,0.5964177209789956,0.1385885677632491,0.9871343152555389,0.19822511085376482,0.0014487099112440573
y1696,0.08737424775703286,0.7960607371739142,0.963677816507305,0.333488579871966,0.038258493078637185,0.005764128450585801
y1697,0.44563152591998145,0.08425434208307812,0.009211936297033168,0.02766570092088229,0.7874289623849231,0.0008293419774752427
y1698,0.013531405814280719,0.681314447149123,0.17904768473822852,0.6549928244185814,0.015790788750468222,0.000685597799075567
y1699,4.2721138554813304e-08,0.7882573207193504,0.1259860928325432,0.960949490634093,0.3862428078707434,8.53431312675025e-06
y1700,0.00022698001814609056,0.4284998457001561,0.2095925958894116,0.5908384752348329,0.0022887248381316433,4.10385070028846e-05
y1701,0.6163694172879477,0.4382132860559147,0.04947422364022404,0.9239883045355768,0.5438506849875515,1.3251149107784875e-05
y1702,4.177793327395254e-07,0.9350153036069663,0.6177698920798771,0.4675549634014893,1.2066649948799274e-07,8.719132640073605e-06
y1703,2.2285223697876607e-06,0.7534713693902683,0.7440153507361446,0.972002217150218,5.380912642889644e-15,0.00011223516542932355
y1704,0.21431487102542468,0.7112582690130226,0.1794248438372017,0.2637258262673161,0.36929732682873306,0.00023504776644136716
y1705,0.0016119597036334077,0.8117405290964235,0.5273532056806388,0.48037462735918257,0.2052275049395338,0.9999802974276425
y1706,0.024862446360774716,0.9694166564806197,0.278798036690468,0.884330168157501,0.623509668444536,0.00031158704727598797
y1707,3.1442126542955335e-17,0.37672948212126545,0.7773710043314251,0.12869805714830937,2.5939260067397193e-06,4.489487990791792e-05
y1708,4.828997043263342e-12,0.40125836505923385,0.525933867052556,0.3231713110324409,1.2487360614605602e-17,1.0754276377857956e-05
y1709,3.137219743440938e-06,0.8432060931036365,0.5010687018550921,0.8683523146165519,0.04596255627978297,7.909629252867753e-06
y1710,6.521448256321484e-13,0.5587726480096034,0.5148534441985537,0.6631131741984487,5.100690498963709e-12,2.0294775039681314e-05
y1711,1.0774010506171856e-15,0.8723032407884576,0.03361700257128157,0.27463334211387924,0.00037345702052218454,2.896474844613743e-05
y1712,1.829119001973297e-60,0.05559362186868247,0.5950389346805673,0.09427072899402471,4.53651949454417e-17,0.02117978557658461
y1713,3.1142299980555655e-12,0.403463827588077,0.5568487059832493,0.8717952883248836,0.9256947652252,7.403717448262718e-06
y1714,9.896426663070896e-33,0.33982756430851724,0.5491408903703963,0.3800884014888679,0.022998818733826924,1.7699722765400448e-05
y1715,0.19476345230497027,0.3551793754661452,0.21552871187051936,0.9338145358821733,0.007632439805668489,0.015561935769351661
y1716,5.808225967996792e-38,0.10798641109664811,0.83362345170426,0.2547272796455399,1.860621607849284e-10,4.5372481297983346e-05
y1717,4.760093958738781e-12,0.20313994168028482,0.6816736207914286,0.7250708126505871,0.44214837624630576,0.020594818126221902
y1718,0.5141598882566791,0.41614171638332065,0.13646080451415743,0.04622537820527338,0.026151764103767534,0.055866240192874866
y1719,3.0741928390308562e-06,0.061973379782298665,0.9249761640704153,0.19112646704413505,1.8884516138687647e-07,2.5497472533319244e-06
y1720,1.5067002263523838e-06,0.1375823066401845,0.20152514732423776,0.8261850920040016,0.4082387308848814,0.00013952908186845337
y1721,0.5968733316405064,0.41352081826359477,0.7589478177698614,0.48407102781572864,0.0021055716086210816,7.839799182728719e-05
y1722,0.7655654519675998,0.02190059515461999,0.5266359550765204,0.49813348750874265,5.053760087668801e-10,2.997039327782095e-06
y1723,1.4428528877914438e-05,0.3183969411883074,0.38740969125525526,0.5822737301862744,9.760050474306127e-10,0.9999980087725717
y1724,0.13647678996466253,0.003978362780541759,0.543630839695342,0.1715748038089625,5.111273967277073e-06,2.2706438545257057e-05
y1725,0.8498106487124768,0.8145372487338955,0.04196391641565354,0.5042450064482635,0.1622901139061509,0.00016501643749695648
y1726,0.065876073464179,0.7256547756491043,0.09143671362181506,0.392684618319457,0.6558413926370545,0.0003799678252630043
y1727,0.4695890994241356,0.43114305059565594,0.3431993070704773,0.34803903954334003,0.42662963521212205,4.92916933489206e-05
y1728,0.43834738731824563,0.5104240801311393,0.8511953121911799,0.54704091888591,0.1834029798032304,0.9999797577586887
y1729,0.006589192840112465,0.9363309663089762,0.38302906043270346,0.3956532871493246,0.00043326953142100086,0.0002521212578277231
y1730,7.53164351023674e-25,0.3056333958550419,0.8926448906868442,0.8160898510443448,2.716098103912438e-10,5.148226114385099e-05
y1731,2.7051928759386166e-15,0.9159003980569228,0.9526913033601037,0.42934081820200254,0.003936161123998811,0.006373032760207278
y1732,1.1786115408121055e-51,0.1266951090062729,0.6640741527909508,0.2001163762621463,0.0002496424818469701,0.11698017770782117
y1733,0.04132470153404146,0.5873007431488253,0.5712023082887032,0.5986304236891165,0.19118035319268234,0.9999899002829395
y1734,0.13527123773931088,0.5861474903960703,0.8390796086334058,0.5369649085385708,0.0061545721200476,7.315010634178721e-06
y1735,1.6083598946339528e-11,0.15122776945742844,0.98442344385968,0.5973115259893866,5.499007896202072e-12,0.003275998477599107
y1736,5.1930281683800985e-05,0.7853390352320594,0.2760640600687685,0.3350191627561262,2.3234244923875125e-11,0.0061403468974346185
y1737,0.8939487870982682,0.24860557963507057,0.3132103431980662,0.515821745644359,0.0784150354144681,0.0012297824524722988
y1738,6.57495300790958e-14,0.6809180080046342,0.03356043796433523,0.34666864457304414,1.0493383407876096e-07,0.0002138651299642919
y1739,0.00016467340393707173,0.6145054176204481,0.23954531226525888,0.07103892655033761,0.10464011291456901,6.80128699945211e-05
y1740,0.30651492093403554,0.395312172993148,0.9240673607081432,0.48644833957683686,0.2718579205419833,0.00026159361391216195
y1741,5.5917972603002856e-05,0.13094057248278668,0.16537583997488958,0.8969375782241199,1.5483986536464405e-06,0.0009859727629401975
y1742,0.30700216273878944,0.8531253480314458,0.06611061578068304,0.506476934548675,0.45844521135399807,0.0011085451063338793
y1743,0.27098437709332146,0.050276506333391265,0.9149591765373286,0.31386668294932674,0.01836821572505379,9.43594141200737e-06
y1744,1.7614833256497602e-37,0.07479247033834481,0.49742364459884625,0.4106333990090856,3.197275350905573e-16,1.634473481246321e-05
y1745,1.0061090692794156e-36,0.12207922468574846,0.9085176219514964,0.6804812537243554,2.6374593609715976e-12,0.0021152002055514047
y1746,3.935201156320576e-30,0.5581635984686706,0.920714742246756,0.840196759671672,0.0703056387612274,0.9999958298102753
y1747,0.16162380500656415,0.0444390524543767,0.3546381810756879,0.24187474160029487,0.00014162616650299442,0.9999541878235598
y1748,0.00010866819200533147,0.5284725231599958,0.03276944478099041,0.5755253477479328,8.566265424210334e-12,0.005290697328577914
y1749,3.13083166392369e-05,0.544211986984974,0.22790753036364553,0.5696899779361827,1.5505292468392782e-10,7.956198067275226e-07
y1750,0.7959197428218183,0.0015389987668361115,0.20107189940952763,0.0037165423199629257,1.4481475142839825e-05,1.0560252318616293e-05
y1751,0.569578870543245,0.23745024142084048,0.9613487261172411,0.7569496611771434,0.21878416108218868,3.1839474682860697e-06
y1752,0.6893317403630622,0.3769735865185828,0.23306465662237508,0.032648133039269785,0.038176807576115045,0.0792869001512802
y1753,0.8900063074820194,0.3634528720414272,0.19967487058665867,0.6641445281111205,0.7163507723214403,0.9999749317525205
y1754,0.0446182771202686,0.3262760916442822,0.5459058603035309,0.3752954536972757,0.945741439262276,1.4835718372065071e-06
y1755,2.7007308322425978e-05,0.8278484279756606,0.5815468042727279,0.7597989954562246,2.1634246576269066e-13,1.470633382884918e-06
y1756,0.028878262270044926,0.02160783525596138,0.5927446814976813,0.028237780399889972,0.4387178751622872,0.00012225002173282178
y1757,1.2944384910243334e-06,0.2994731444811284,0.5790835152800244,0.6701009024128564,0.015056775364238733,0.9999956040570115
y1758,3.877150727030565e-13,0.05912415867071679,0.34297108444549873,0.0899557997893165,0.23420462079970894,0.1262906048252535
y1759,0.13688021603901415,0.8095051858287649,0.9838580506886601,0.9541252126877796,2.0624730585405854e-06,8.214973990488785e-05
y1760,0.1030477125350554,0.7056035970802226,0.7967125995426144,0.9029810949859194,0.5522606687172791,8.07187716107037e-06
y1761,1.381418098633895e-10,0.42677305724923875,0.7887214490530499,0.31204780468620585,0.7331169057987925,5.925584167300344e-06
y1762,5.524317652343886e-25,0.3394074716394182,0.08543682869199387,0.8702064031167396,0.3866572275793896,0.0001077496836236793
y1763,0.9106243467581888,0.8831106497474216,0.5099981259180533,0.8310132726897209,0.45389757446089163,0.0005347147957932736
y1764,0.10199340202673424,0.006117523597861766,0.30946463707166927,0.010180666100500052,0.4968397671196305,8.370083871179532e-05
y1765,0.7501767764531523,0.4849901607762649,0.6212602592914085,0.6904479781413533,0.0004362702809953626,0.9999998711383434
y1766,1.2843463174010857e-08,0.7050868044963556,0.25208075227838544,0.64384988511479,1.2602295545172893e-16,1.2466107447601108e-05
y1767,0.32741761790715607,0.8400874469711033,0.9460133041712806,0.4517581856021853,0.6279926470589989,0.019954935972731427
y1768,0.004403558852245212,0.14561812654070705,0.2881404969078232,0.6050533497928978,0.001648581229176826,2.816354056870552e-05
y1769,7.898884556892926e-05,0.10117354295801914,0.5649637268390766,0.4288361556379465,1.9930102042118465e-08,0.00010387031387421775
y1770,0.04760863488882514,0.3252873562583041,0.07820701715915368,0.04606787368142279,0.047435282547984695,9.369268525139336e-05
y1771,0.01758871638861763,0.2580648814405585,0.06368054495247785,0.3219726579026426,0.10639910570935704,1.7717177551833282e-05
y1772,2.7432314420918904e-25,0.17205495596578924,0.9521018040802849,0.25709232750106736,4.689678321570171e-07,2.377887292436493e-05
y1773,0.0011450191314949152,0.42071276582211625,0.7978377214126237,0.8682572565519218,4.890895736374224e-17,2.157323200969299e-05
y1774,5.730956233893735e-24,0.20725903042854332,0.36077881819855495,0.9009065034609726,3.774246702658379e-05,9.038817475453292e-05
y1775,0.638543873926689,0.9590583294240168,0.02531443316752785,0.6489208909600208,0.0018558044414677011,2.112813860502986e-05
y1776,1.1943245950666252e-14,0.35484547741157624,0.4613673859351958,0.15292909288777093,0.0009521767279124655,0.9999923259599137
y1777,0.05748127921303387,0.426314627848973,0.6090449203425006,0.5674228547545771,1.4111284864809782e-09,8.133487584091755e-05
y1778,0.0009438264292867862,0.08677533682223693,0.3344461762431399,0.15576149666631645,0.0028075422323707573,0.0038268722686332487
y1779,1.1026906408010118e-08,0.03147140752104131,0.41194198235436763,0.026482392373961848,0.1225779143396421,0.0004756780292263397
y1780,1.38915276814562e-08,0.7763632169840975,0.8458275345008641,0.8399027183268375,9.142367910044376e-05,0.041305308427509804
y1781,0.00062403900695919,0.11329173448016695,0.85776054473413,0.9137397205959282,5.369964147851593e-05,0.99994252750133
y1782,0.0025946905670091954,0.04409905433548554,0.02937739224941822,0.17688770933410602,0.6537979292188767,0.9999944168962132
y1783,0.3962515168303782,0.5097383880168396,0.7709948807676088,0.13757418553135106,0.014570005547885637,0.9999936858508155
y1784,1.832623021162178e-08,0.540778043656474,0.9005415854058296,0.5913691347803347,1.0444040021807897e-22,6.987919881930542e-06
y1785,0.002354510954899504,0.7554630036811808,0.6051492915215948,0.12501116300369722,0.0022678323907120925,1.5654733922624042e-05
y1786,1.971492225946235e-05,0.9661079172735224,0.4737291664381903,0.23257979143213892,0.0017065771467014241,0.024870816999713715
y1787,0.004259082163064367,0.03841567781069272,0.5504525500499885,0.3839427487774235,1.1869103782731174e-08,7.602328614962861e-05
y1788,0.0016405300335566382,0.7390753582956551,0.3774019698828952,0.5687103258770265,0.16467415161192545,0.0012862525127813787
y1789,1.866844505672167e-09,0.9275801042003822,0.7932419885890697,0.8121405775907731,0.03642233694391838,0.9997733221569887
y1790,6.549654249061606e-15,0.8969655511136448,0.7415162328228071,0.4859373785859026,0.04504442524467341,2.4943847491583372e-05
y1791,4.333362044285076e-09,0.6292264297046457,0.35460943312891735,0.5057528115603274,2.1061293714488214e-07,0.14787543809133724
y1792,5.250585738324943e-48,0.2736932721299895,0.6919129821542672,0.5470191500244267,4.6643711664006724e-08,2.3755377965002983e-05
y1793,4.268179706449513e-14,0.9905937017574561,0.14465614436707577,0.5361651690868987,2.4631600701822445e-10,6.569412765917015e-05
y1794,3.606992333341397e-16,0.6360212876805926,0.5518181801212587,0.3428058650245126,1.057376167645778e-06,0.0005293944088779024
y1795,1.998169634536157e-15,0.025488875997853624,0.27904596499009204,0.10768798297302189,1.1341647680096289e-11,0.00018569331021703502
y1796,0.7893487663861884,0.014989106298528182,0.06536971085533665,0.05794625362989568,0.6405077379220481,0.9999929924171747
y1797,0.018864053961723807,0.007037160414307961,0.4879800026408485,0.015438261853870044,0.6356207292816245,9.030412053058834e-06
y1798,7.593619896376132e-13,0.3625355581209102,0.23137083591810348,0.5712016788971992,2.9106760209621173e-18,3.6154427549326184e-05
y1799,0.021840750349061144,0.627479767322435,0.8189640987931573,0.43573461479420605,9.644257796916241e-05,0.0025927581445843034
y1800,0.002633944254891409,0.3089626123360446,0.2807353038694076,0.5776367488043401,0.08228289246488456,0.01222841995151665
y1801,0.0003413735068336525,0.5993183451118371,0.24241213472047118,0.2011488425101302,0.0028097274965940672,0.9999506044102335
y1802,2.8489049375677598e-08,0.016275497970440637,0.16588557213978916,0.0027130246618267306,0.00037933576752297086,0.00022955227735379754
y1803,8.447624947206599e-08,0.7555022401578524,0.5536370546314842,0.36091198289547255,0.04426211263590139,1.0579629808051048e-05
y1804,0.6117331705202986,0.9452490405073275,0.877683643313783,0.24985744485265016,0.005889369307412269,2.6328175701717487e-05
y1805,2.4389608612594767e-32,0.19233966909258693,0.46342027873717573,0.404813766906183,0.008750744846049974,0.00012750769548072752
y1806,2.097595414273109e-09,0.5391173265484565,0.7107948088965015,0.9744484541325775,0.2170759534921911,0.00013076915349149461
y1807,9.66075490261985e-47,0.2028405488741205,0.4263790034092346,0.28624606523172746,0.0016280486461492647,0.0018674422816773442
y1808,8.760324037434036e-43,0.1023528959673076,0.6776656329787116,0.08080106643861053,0.00017484748793009282,0.00020002996385551478
y1809,2.324633975599914e-12,0.681101570961918,0.6653847811442124,0.5420619152435069,0.9072030449511694,0.00011454286989114259
y1810,4.0561555805738834e-113,0.10133453561658112,0.2949238120097598,0.4415940281229741,0.0003521381505487512,0.016148306677689427
y1811,4.049341484107459e-16,0.08539520507272326,0.9248064088221906,0.1425943095437398,7.622523282009705e-08,2.7064871297029203e-05
y1812,1.1004821101827882e-21,0.6545609811476594,0.057141970948364866,0.7032841388737796,0.7927212282039615,5.370534106636035e-05
y1813,2.3445787258451384e-15,0.3353727291993446,0.6972853365567194,0.604951288529884,0.7107264111883875,2.136669435918938e-05
